x,y,z, 
0.5192566,1.6735535,9.48732, 
0.6868439,1.7597504,9.501678, 
0.600647,1.8028412,9.501694, 
0.39476013,1.7789001,9.530426, 
0.3995514,1.7932739,9.578293, 
0.34687805,1.817215,9.338882, 
0.21279907,1.7453766,9.401123, 
0.06913757,1.7022858,9.549576, 
0.15533447,1.7501678,9.358032, 
0.09786987,1.7884827,9.31015, 
0.054779053,1.8028412,9.420288, 
0.09309387,1.8603058,9.535202, 
0.18885803,1.9081879,9.410706, 
0.18406677,1.8890381,9.48732, 
0.13139343,1.9033966,9.238327, 
0.011672974,1.8171997,9.616608, 
-0.050582886,1.8076324,9.501694, 
-0.0074768066,1.7980499,9.44902, 
0.08351135,1.841156,9.343674, 
0.12181091,1.9033966,9.439438, 
0.10266113,1.8794556,9.420288, 
0.07872009,1.9273376,9.544785, 
0.16491699,1.980011,9.3293, 
0.16970825,1.9608612,9.377182, 
0.11224365,1.9608612,9.324509, 
0.08351135,1.9321289,9.3293, 
0.18885803,1.9752197,9.252686, 
0.20321655,1.9704285,9.46817, 
0.1984253,1.95607,9.511261, 
0.11224365,1.9129639,9.5208435, 
0.11224365,1.8746643,9.396347, 
0.20800781,1.8890381,9.372391, 
0.18885803,1.9273376,9.429855, 
0.15533447,1.95607,9.559143, 
0.1984253,1.9273376,9.48732, 
0.19363403,1.8890381,9.472961, 
0.17927551,1.9225464,9.381973, 
0.16491699,1.9273376,9.257477, 
0.20321655,1.9417114,9.463379, 
0.24630737,1.9943848,9.314941, 
0.17927551,1.9656525,9.578308, 
0.18885803,1.9752197,9.386765, 
0.19363403,1.9177551,9.200012, 
0.18406677,1.9273376,9.472961, 
0.2942047,1.9704285,9.48732, 
0.2654724,1.9991608,9.453812, 
0.22236633,1.9848022,9.439438, 
0.169693,1.9848022,9.506485, 
0.14575195,1.9512787,9.381973, 
0.20800781,1.95607,9.305359, 
0.1984253,1.9608612,9.276627, 
0.17927551,1.9416962,9.439438, 
0.16491699,1.9943695,9.463379, 
0.18406677,1.9704285,9.425064, 
0.13139343,1.95607,9.401138, 
0.10745239,1.9704285,9.492111, 
0.16012573,2.003952,9.3628235, 
0.20800781,2.0183258,9.34845, 
0.13139343,1.95607,9.434647, 
0.026046753,1.9273376,9.353241, 
0.10266113,1.9752197,9.396347, 
0.13139343,1.9656525,9.281418, 
0.21279907,1.9895935,9.343674, 
0.08351135,1.9895935,9.62619, 
0.049987793,1.9943848,9.453796, 
0.09307861,1.9656525,9.377182, 
0.045196533,1.9321289,9.243103, 
0.11703491,1.9369049,9.482529, 
0.18406677,1.9991608,9.434647, 
0.17448425,2.003952,9.496887, 
0.15533447,1.9895935,9.348465, 
0.11224365,1.980011,9.439438, 
0.14575195,1.9895935,9.535202, 
0.15533447,1.9895935,9.295776, 
0.035629272,1.9369202,9.405914, 
0.06913757,1.9464874,9.453796, 
0.13618469,2.0135345,9.439438, 
0.11224365,2.0087433,9.377182,
