x,y,z,
-1.4679413,-0.17477417,10.081085, 
-1.6259613,0.07423401,9.535202, 
-1.3482361,0.16520691,9.085098, 
-0.98431396,-0.10772705,9.678864, 
-0.48631287,-0.14125061,9.784195, 
-0.60124207,0.16999817,9.721954, 
-1.123169,0.81643677,8.979752, 
-1.2045746,0.81643677,9.195236, 
-1.166275,0.826004,9.161713, 
-0.5820923,0.89305115,9.113831, 
-0.8454437,0.83558655,9.774628, 
-1.4918823,0.9744415,10.411484, 
-1.5254059,1.0558472,8.869614, 
-1.8174896,1.0606384,8.91272, 
-1.5349731,1.1611938,9.3293, 
-1.1758423,1.070221,9.6596985, 
-1.3099213,0.83558655,10.248688, 
-1.2524567,0.802063,9.386765, 
-1.5828705,0.8738861,9.578293, 
-1.6067963,1.3048401,8.812149, 
-1.1806335,1.1133118,9.745895, 
-1.1040192,0.960083,10.047562, 
-1.0657196,1.0031738,9.688431, 
-0.62039185,0.65841675,9.68364, 
-1.3195038,0.80685425,9.908707, 
-1.1566925,1.0079651,9.190445, 
-0.9076996,1.1468353,9.0659485, 
-0.68743896,0.95529175,9.741104
